City_x,County,Zipcode,Total Households 2012,Total Households 2012 Margin of Error,Total Households Income 2012,Total Households Income 2012 Margin of Error,Total Households 2013,Total Households 2013 Margin of Error,Total Households Income 2013,Total Households Income 2013 Margin of Error,Total Households 2014,Total Households 2014 Margin of Error,Total Households Income 2014,Total Households Income 2014 Margin of Error,Total Households 2015,Total Households 2015 Margin of Error,Total Households Income 2015,Total Households Income 2015 Margin of Error,Total Households 2016,Total Households 2016 Margin of Error,Total Households Income 2016,Total Households Income 2016 Margin of Error,License,Street,City_y
Canon City,Fremont,81212,10923.0,334.0,41782,2055,10814.0,380.0,40138,2352,10826.0,449.0,40812,2451,10770.0,482.0,40596,2180,10596.0,383.0,42375,2219,,,
Canon City,Fremont,81215,,,,,,,,,,,,,,,,,,,,,,,
Cimarron,Montrose,81220,51.0,29.0,57917,51281,50.0,22.0,51875,32605,57.0,25.0,62188,32009,84.0,51.0,79167,47640,77.0,47.0,80417,44580,,,
Coal Creek,Fremont,81221,132.0,33.0,38571,14243,127.0,34.0,38750,8107,113.0,32.0,39844,5343,116.0,32.0,40625,6977,101.0,28.0,46250,10251,,,
Coaldale,Fremont,81222,95.0,38.0,35417,9914,169.0,65.0,37011,15264,170.0,68.0,27250,31319,197.0,70.0,38393,25197,222.0,71.0,-,**,,,
Cotopaxi,Fremont,81223,822.0,146.0,38802,6436,772.0,124.0,38039,7383,765.0,146.0,39375,5176,776.0,139.0,34479,8069,714.0,116.0,32398,8534,,,
Crested Butte,Gunnison,81224,1500.0,151.0,65000,9153,1478.0,156.0,72409,8723,1525.0,154.0,69890,7623,1508.0,162.0,70924,11970,1504.0,190.0,75833,19129,402R-00228,"329 Belleview Avenue, Unit A",Crested Butte
Crested Butte,Gunnison,81224,1500.0,151.0,65000,9153,1478.0,156.0,72409,8723,1525.0,154.0,69890,7623,1508.0,162.0,70924,11970,1504.0,190.0,75833,19129,402R-00413,"310 North Belleview Avenue, Unit 2",Crested Butte
Crested Butte,Gunnison,81224,1500.0,151.0,65000,9153,1478.0,156.0,72409,8723,1525.0,154.0,69890,7623,1508.0,162.0,70924,11970,1504.0,190.0,75833,19129,402R-00205,423 Belleview Avenue Unit 1,Crested Butte
Crested Butte,Gunnison,81224,1500.0,151.0,65000,9153,1478.0,156.0,72409,8723,1525.0,154.0,69890,7623,1508.0,162.0,70924,11970,1504.0,190.0,75833,19129,402R-00750,309 Belleview Avenue Unit 1A,Crested Butte
Crested Butte,Gunnison,81225,433.0,119.0,52458,6754,429.0,89.0,51758,9454,467.0,92.0,51563,12149,496.0,103.0,51458,10640,564.0,118.0,55000,9200,,,
Florence,Fremont,81226,2524.0,164.0,34948,5388,2379.0,155.0,40243,4368,2207.0,167.0,37449,4833,2149.0,177.0,39888,3506,2308.0,160.0,40378,4010,,,
Monarch,Chaffee,81227,0.0,12.0,-,**,0.0,12.0,-,**,12.0,19.0,-,**,8.0,12.0,-,**,7.0,11.0,-,**,,,
Granite,Chaffee,81228,,,,,,,,,,,,,,,,,,,,,,,
Gunnison,Gunnison,81230,3948.0,329.0,47468,5574,3840.0,303.0,45169,5897,3857.0,267.0,45915,3325,3779.0,266.0,43475,3224,4003.0,255.0,44180,3270,402R-00615,"500 West Highway 50, Unit 103",Gunnison
Gunnison,Gunnison,81230,3948.0,329.0,47468,5574,3840.0,303.0,45169,5897,3857.0,267.0,45915,3325,3779.0,266.0,43475,3224,4003.0,255.0,44180,3270,402R-00509,901 West New York Avenue,Gunnison
Gunnison,Gunnison,81230,3948.0,329.0,47468,5574,3840.0,303.0,45169,5897,3857.0,267.0,45915,3325,3779.0,266.0,43475,3224,4003.0,255.0,44180,3270,402R-00521,"500 West Highway 50, Suite 102",Gunnison
Gunnison,Gunnison,81230,3948.0,329.0,47468,5574,3840.0,303.0,45169,5897,3857.0,267.0,45915,3325,3779.0,266.0,43475,3224,4003.0,255.0,44180,3270,402R-00499,500 West Highway 50 Unit 101,Gunnison
Gunnison,Gunnison,81230,3948.0,329.0,47468,5574,3840.0,303.0,45169,5897,3857.0,267.0,45915,3325,3779.0,266.0,43475,3224,4003.0,255.0,44180,3270,402R-00505,1198 B North Main Street,Gunnison
Gunnison,Gunnison,81230,3948.0,329.0,47468,5574,3840.0,303.0,45169,5897,3857.0,267.0,45915,3325,3779.0,266.0,43475,3224,4003.0,255.0,44180,3270,402R-00533,650 B South 11th Street,Gunnison
Gunnison,Gunnison,81230,3948.0,329.0,47468,5574,3840.0,303.0,45169,5897,3857.0,267.0,45915,3325,3779.0,266.0,43475,3224,4003.0,255.0,44180,3270,402R-00538,827 North Main Street,Gunnison
Gunnison,Gunnison,81231,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,11.0,-,**,0.0,11.0,-,**,,,
Hillside,Fremont,81232,25.0,23.0,54063,410929,4.0,9.0,-,**,5.0,9.0,-,**,6.0,11.0,-,**,7.0,12.0,-,**,,,
Howard,Fremont,81233,659.0,129.0,48533,22761,638.0,136.0,50714,22563,624.0,124.0,43167,13769,458.0,103.0,50326,12255,479.0,108.0,45139,12332,,,
Lake City,Hinsdale,81235,320.0,56.0,55000,22646,340.0,55.0,56029,13499,353.0,56.0,54417,12238,331.0,44.0,56979,9656,348.0,44.0,50227,12290,,,
Nathrop,Chaffee,81236,513.0,110.0,60568,10452,515.0,108.0,61375,9860,468.0,102.0,65122,7431,485.0,83.0,63787,5673,494.0,102.0,66419,4173,,,
Ohio City,Gunnison,81237,36.0,34.0,73125,118116,51.0,42.0,32198,76359,61.0,43.0,34618,52158,45.0,34.0,58021,45807,28.0,18.0,72500,19722,,,
Parlin,Gunnison,81239,41.0,52.0,23347,4388,9.0,14.0,-,**,0.0,12.0,-,**,10.0,14.0,-,**,8.0,12.0,-,**,,,
Penrose,Fremont,81240,1822.0,153.0,42895,11433,1800.0,153.0,43935,10613,1636.0,183.0,47560,7335,1610.0,181.0,44554,9965,1628.0,152.0,50400,4982,,,
Pitkin,Gunnison,81241,35.0,26.0,33523,1807,24.0,15.0,36250,42976,34.0,20.0,54167,33816,36.0,21.0,56000,22553,27.0,21.0,63750,39443,,,
Poncha Springs,Chaffee,81242,354.0,90.0,42333,19780,394.0,102.0,41154,13561,366.0,78.0,41296,9295,373.0,81.0,40268,8865,331.0,81.0,41563,6807,,,
Powderhorn,Gunnison,81243,36.0,21.0,45500,75245,41.0,22.0,27679,46870,60.0,27.0,26250,29570,58.0,24.0,(X),(X),58.0,29.0,-,**,,,
Rockvale,Fremont,81244,136.0,41.0,36250,11997,149.0,43.0,35163,15478,147.0,34.0,35066,12164,147.0,41.0,35288,12696,162.0,42.0,36667,16935,,,
Gunnison,Gunnison,81247,,,,,,,,,,,,,,,,,,,,,,,
Sargents,Saguache,81248,15.0,22.0,-,**,43.0,34.0,53750,25272,42.0,36.0,56364,24345,55.0,44.0,51779,3785,66.0,58.0,54063,1861,,,
Twin Lakes,Lake,81251,52.0,40.0,62500,63228,64.0,39.0,73750,48592,86.0,44.0,74286,49802,91.0,49.0,54297,37810,81.0,33.0,57083,28905,,,
Westcliffe,Custer,81252,1807.0,148.0,33854,12331,1780.0,145.0,31437,5394,1862.0,141.0,30000,5631,1785.0,128.0,31401,5308,1742.0,140.0,35000,8224,,,
Wetmore,Custer,81253,197.0,60.0,58365,13565,247.0,79.0,50511,17286,269.0,80.0,58417,17437,261.0,77.0,66250,15323,270.0,84.0,66765,12539,,,
Florence,Fremont,81290,,,,,,,,,,,,,,,,,,,,,,,
Durango,La Plata,81301,12053.0,514.0,54591,3125,11976.0,422.0,55399,3561,11841.0,508.0,56250,4144,11984.0,450.0,58940,3730,12070.0,427.0,63897,3682,402R-00261,1185 Camino Del Rio,Durango
Durango,La Plata,81301,12053.0,514.0,54591,3125,11976.0,422.0,55399,3561,11841.0,508.0,56250,4144,11984.0,450.0,58940,3730,12070.0,427.0,63897,3682,402R-00530,"145 East College Drive, Units 1, 2, 3, 4 & 5",Durango
Durango,La Plata,81301,12053.0,514.0,54591,3125,11976.0,422.0,55399,3561,11841.0,508.0,56250,4144,11984.0,450.0,58940,3730,12070.0,427.0,63897,3682,402R-00404,120 East 36th Street,Durango
Durango,La Plata,81301,12053.0,514.0,54591,3125,11976.0,422.0,55399,3561,11841.0,508.0,56250,4144,11984.0,450.0,58940,3730,12070.0,427.0,63897,3682,402R-00480,1644 County Road 203,Durango
Durango,La Plata,81301,12053.0,514.0,54591,3125,11976.0,422.0,55399,3561,11841.0,508.0,56250,4144,11984.0,450.0,58940,3730,12070.0,427.0,63897,3682,402R-00612,927 Highway 3,Durango
Durango,La Plata,81301,12053.0,514.0,54591,3125,11976.0,422.0,55399,3561,11841.0,508.0,56250,4144,11984.0,450.0,58940,3730,12070.0,427.0,63897,3682,402R-00336,742 1/2 Main Avenue,Durango
Durango,La Plata,81301,12053.0,514.0,54591,3125,11976.0,422.0,55399,3561,11841.0,508.0,56250,4144,11984.0,450.0,58940,3730,12070.0,427.0,63897,3682,402R-00402,"3473 Main Avenue, Units 10 &11",Durango
Durango,La Plata,81301,12053.0,514.0,54591,3125,11976.0,422.0,55399,3561,11841.0,508.0,56250,4144,11984.0,450.0,58940,3730,12070.0,427.0,63897,3682,402R-00343,965 1/2  Main Avenue,Durango
Durango,La Plata,81302,,,,,,,,,,,,,,,,,,,,,,,
Durango,La Plata,81303,3069.0,234.0,62630,7450,3026.0,222.0,63684,6735,3003.0,222.0,65099,7868,3119.0,202.0,64725,6465,3175.0,269.0,57339,5466,402R-00243,72 Shuttle Street #G,Durango
Durango,La Plata,81303,3069.0,234.0,62630,7450,3026.0,222.0,63684,6735,3003.0,222.0,65099,7868,3119.0,202.0,64725,6465,3175.0,269.0,57339,5466,402R-00683,37 County Road 232,Durango
Durango,La Plata,81303,3069.0,234.0,62630,7450,3026.0,222.0,63684,6735,3003.0,222.0,65099,7868,3119.0,202.0,64725,6465,3175.0,269.0,57339,5466,402R-00422,208 Parker Avenue Suite E,Durango
Cahone,Dolores,81320,160.0,44.0,29881,12618,129.0,44.0,27697,6763,105.0,39.0,27604,17984,96.0,42.0,29500,25924,94.0,31.0,33214,9438,,,
Cortez,Montezuma,81321,5955.0,235.0,41879,3207,5912.0,248.0,41371,3277,5924.0,258.0,40850,2748,5871.0,195.0,42835,2981,5888.0,272.0,41117,3320,402R-00717,1020 South Broadway Avenue,Cortez
Cortez,Montezuma,81321,5955.0,235.0,41879,3207,5912.0,248.0,41371,3277,5924.0,258.0,40850,2748,5871.0,195.0,42835,2981,5888.0,272.0,41117,3320,402R-00353,1531 North Lebanon Road,Cortez
Cortez,Montezuma,81321,5955.0,235.0,41879,3207,5912.0,248.0,41371,3277,5924.0,258.0,40850,2748,5871.0,195.0,42835,2981,5888.0,272.0,41117,3320,402R-00388,1104 East Main Street,Cortez
Cortez,Montezuma,81321,5955.0,235.0,41879,3207,5912.0,248.0,41371,3277,5924.0,258.0,40850,2748,5871.0,195.0,42835,2981,5888.0,272.0,41117,3320,402R-00355,1819 East Main Street,Cortez
Cortez,Montezuma,81321,5955.0,235.0,41879,3207,5912.0,248.0,41371,3277,5924.0,258.0,40850,2748,5871.0,195.0,42835,2981,5888.0,272.0,41117,3320,402R-00563,695 North Broadway,Cortez
Cortez,Montezuma,81321,5955.0,235.0,41879,3207,5912.0,248.0,41371,3277,5924.0,258.0,40850,2748,5871.0,195.0,42835,2981,5888.0,272.0,41117,3320,402R-00390,310 East Main Street,Cortez
Dolores,Montezuma,81323,2235.0,206.0,49309,8657,2156.0,198.0,48500,8363,2066.0,181.0,49575,7744,1958.0,160.0,51048,9133,1847.0,177.0,50401,9724,,,
Dove Creek,Dolores,81324,518.0,81.0,43571,11684,531.0,69.0,39479,11395,543.0,64.0,35096,6029,490.0,67.0,31447,3708,499.0,59.0,31679,6198,,,
Egnar,San Miguel,81325,50.0,31.0,58393,62047,52.0,28.0,19688,79261,86.0,31.0,30556,23314,96.0,34.0,(X),(X),99.0,30.0,33375,17070,,,
Hesperus,La Plata,81326,916.0,106.0,53385,6072,888.0,94.0,58125,9241,865.0,90.0,55096,9542,884.0,81.0,52857,12368,855.0,92.0,57250,10223,,,
Lewis,Montezuma,81327,290.0,82.0,51957,13443,297.0,73.0,50781,9879,321.0,84.0,50256,12654,269.0,79.0,44089,8902,231.0,66.0,35688,18287,,,
Mancos,Montezuma,81328,1761.0,169.0,50760,5673,1722.0,169.0,49250,6823,1748.0,153.0,48894,6126,1690.0,138.0,45222,5480,1637.0,143.0,44631,6676,402R-00706,198 East Frontage Road,Mancos
Mancos,Montezuma,81328,1761.0,169.0,50760,5673,1722.0,169.0,49250,6823,1748.0,153.0,48894,6126,1690.0,138.0,45222,5480,1637.0,143.0,44631,6676,402R-00356,449 Railroad Avenue,Mancos
Mancos,Montezuma,81328,1761.0,169.0,50760,5673,1722.0,169.0,49250,6823,1748.0,153.0,48894,6126,1690.0,138.0,45222,5480,1637.0,143.0,44631,6676,402R-00432,385 North Willow,Mancos
Marvel,La Plata,81329,,,,,,,,,,,,,,,,,,,,,,,
Mesa Verde National Park,Montezuma,81330,8.0,11.0,-,**,8.0,13.0,-,**,25.0,21.0,-,**,26.0,21.0,-,**,59.0,46.0,-,**,,,
Pleasant View,Montezuma,81331,121.0,69.0,30664,5407,155.0,71.0,29844,8220,210.0,69.0,32708,9186,241.0,86.0,29152,8605,241.0,93.0,29735,17130,,,
Rico,Dolores,81332,112.0,31.0,53750,35624,103.0,27.0,46607,24038,87.0,30.0,30313,15295,87.0,23.0,31458,9951,96.0,24.0,31563,6824,,,
Towaoc,Montezuma,81334,472.0,87.0,29744,10166,442.0,99.0,29593,5972,391.0,74.0,32083,6932,384.0,83.0,28203,3755,464.0,91.0,25435,3828,,,
Yellow Jacket,Montezuma,81335,85.0,73.0,53750,301685,69.0,60.0,"250,000+",***,67.0,64.0,"250,000+",***,67.0,57.0,(X),(X),22.0,27.0,-,**,,,
Montrose,Montrose,81401,9339.0,370.0,47120,3965,9393.0,277.0,45148,4260,9578.0,389.0,43986,3075,9501.0,318.0,41801,2938,9294.0,298.0,41069,2252,,,
Montrose,Montrose,81402,,,,,,,,,,,,,,,,,,,,,,,
Austin,Delta,81410,697.0,111.0,40046,9945,767.0,145.0,38977,11513,743.0,121.0,35601,8688,686.0,118.0,40441,16397,616.0,131.0,35714,12337,,,
Bedrock,Montrose,81411,18.0,20.0,13125,5112,6.0,8.0,-,**,10.0,7.0,-,**,5.0,7.0,-,**,10.0,7.0,-,**,,,
Cedaredge,Delta,81413,2362.0,176.0,37293,3663,2418.0,181.0,38778,3797,2216.0,155.0,40413,3829,2088.0,163.0,41755,3449,2102.0,174.0,41953,5485,,,
Cory,Delta,81414,,,,,,,,,,,,,,,,,,,,,,,
Crawford,Delta,81415,809.0,166.0,39221,6264,656.0,127.0,37917,10648,665.0,132.0,40089,26284,567.0,78.0,69688,17423,564.0,121.0,53750,20681,,,
Delta,Delta,81416,5186.0,239.0,42352,2640,5120.0,249.0,41718,3498,5239.0,243.0,43938,4874,5235.0,282.0,44063,5175,5378.0,276.0,39868,6991,,,
Eckert,Delta,81418,711.0,95.0,45724,10480,703.0,94.0,43472,15665,762.0,116.0,42260,11148,713.0,116.0,40807,6992,743.0,116.0,47917,14584,,,
Hotchkiss,Delta,81419,1643.0,152.0,43465,2485,1658.0,181.0,43369,3316,1600.0,153.0,42500,6951,1577.0,155.0,38669,3354,1579.0,127.0,40422,5417,,,
Lazear,Delta,81420,,,,,,,,,,,,,,,,,,,,,,,
Naturita,Montrose,81422,270.0,71.0,32045,17092,229.0,46.0,41518,7703,248.0,59.0,41364,9390,320.0,52.0,43750,10569,300.0,60.0,45147,13288,,,
Norwood,San Miguel,81423,687.0,90.0,56298,5664,730.0,66.0,53667,6874,684.0,77.0,55909,11924,653.0,71.0,47109,5722,669.0,61.0,51534,9731,,,
Nucla,Montrose,81424,444.0,61.0,49559,10219,464.0,69.0,43750,18766,505.0,73.0,45104,13975,482.0,80.0,41875,15277,504.0,68.0,47813,11346,,,
Olathe,Montrose,81425,1828.0,176.0,39484,4522,1865.0,170.0,37446,5319,1842.0,160.0,34610,4239,1978.0,136.0,35528,4430,1955.0,159.0,37083,4984,,,
Ophir,San Miguel,81426,41.0,17.0,91875,72809,55.0,18.0,54750,35070,44.0,14.0,70000,36656,74.0,25.0,54583,25584,65.0,24.0,53750,27285,,,
Ouray,Ouray,81427,437.0,75.0,66146,8762,386.0,75.0,64000,12237,402.0,67.0,61875,11675,413.0,76.0,66063,12727,476.0,87.0,68056,7904,,,
Paonia,Delta,81428,1618.0,119.0,54045,8170,1629.0,157.0,52782,15503,1632.0,125.0,47879,6415,1467.0,134.0,46021,6069,1407.0,127.0,45842,4414,,,
Paradox,Montrose,81429,71.0,34.0,33239,16060,66.0,32.0,35250,7077,55.0,26.0,37216,30897,51.0,23.0,(X),(X),36.0,13.0,-,**,,,
Placerville,San Miguel,81430,257.0,83.0,71250,12941,255.0,93.0,70325,33281,294.0,104.0,51346,10151,334.0,87.0,50427,9984,328.0,84.0,50952,17479,,,
Redvale,Montrose,81431,228.0,59.0,40278,12164,189.0,55.0,46875,33960,200.0,54.0,46667,20709,166.0,46.0,55172,17771,179.0,47.0,45859,9395,,,
Ridgway,Ouray,81432,1078.0,117.0,69643,6325,1174.0,107.0,66638,7629,1219.0,121.0,60963,2125,1242.0,124.0,60372,3058,1397.0,118.0,61281,2442,402R-00155,157 Highway 550 Suite B,Ridgway
Ridgway,Ouray,81432,1078.0,117.0,69643,6325,1174.0,107.0,66638,7629,1219.0,121.0,60963,2125,1242.0,124.0,60372,3058,1397.0,118.0,61281,2442,402R-00512,402 Palomino Trail,Ridgway
Ridgway,Ouray,81432,1078.0,117.0,69643,6325,1174.0,107.0,66638,7629,1219.0,121.0,60963,2125,1242.0,124.0,60372,3058,1397.0,118.0,61281,2442,402R-00270,"153 Highway 550, Unit 103",Ridgway
Silverton,San Juan,81433,367.0,65.0,37472,7154,305.0,49.0,39306,8954,325.0,54.0,37463,5368,268.0,37.0,36103,2143,267.0,50.0,39514,11772,402R-00455,1330 Greene Street,Silverton
Silverton,San Juan,81433,367.0,65.0,37472,7154,305.0,49.0,39306,8954,325.0,54.0,37463,5368,268.0,37.0,36103,2143,267.0,50.0,39514,11772,402R-00264,124 East 13th Street Unit A,Silverton
Silverton,San Juan,81433,367.0,65.0,37472,7154,305.0,49.0,39306,8954,325.0,54.0,37463,5368,268.0,37.0,36103,2143,267.0,50.0,39514,11772,402R-00768,"71463 US Highway 550, Unit A",Silverton
Somerset,Gunnison,81434,90.0,54.0,45809,25039,74.0,45.0,58333,109706,55.0,36.0,104063,107426,63.0,39.0,(X),(X),81.0,42.0,49875,17870,,,
Telluride,San Miguel,81435,2360.0,229.0,69773,14123,2178.0,241.0,69432,8271,2267.0,204.0,61942,7359,2180.0,191.0,61105,4131,2122.0,162.0,61122,3225,402R-00091,"300 West Colorado Avenue, Unit 2C, Suites B-H",Telluride
Telluride,San Miguel,81435,2360.0,229.0,69773,14123,2178.0,241.0,69432,8271,2267.0,204.0,61942,7359,2180.0,191.0,61105,4131,2122.0,162.0,61122,3225,402R-00182,115 West Colorado Avenue,Telluride
Telluride,San Miguel,81435,2360.0,229.0,69773,14123,2178.0,241.0,69432,8271,2267.0,204.0,61942,7359,2180.0,191.0,61105,4131,2122.0,162.0,61122,3225,402R-00663,119 West Colorado Avenue,Telluride
Telluride,San Miguel,81435,2360.0,229.0,69773,14123,2178.0,241.0,69432,8271,2267.0,204.0,61942,7359,2180.0,191.0,61105,4131,2122.0,162.0,61122,3225,402R-00149,135 South Spruce Street,Telluride
Telluride,San Miguel,81435,2360.0,229.0,69773,14123,2178.0,241.0,69432,8271,2267.0,204.0,61942,7359,2180.0,191.0,61105,4131,2122.0,162.0,61122,3225,402R-00134,"250 South Fir Street, #5 & #6",Telluride
Grand Junction,Mesa,81501,9628.0,349.0,35080,2627,9589.0,356.0,36717,2398,9580.0,375.0,34361,2640,9467.0,413.0,34788,3164,9559.0,353.0,35115,3574,,,
Grand Junction,Mesa,81502,,,,,,,,,,,,,,,,,,,,,,,
Grand Junction,Mesa,81503,5957.0,213.0,45774,4879,5870.0,219.0,44405,3362,6058.0,230.0,44058,3915,6035.0,223.0,42892,2953,6166.0,254.0,44353,2643,,,
Grand Junction,Mesa,81504,11542.0,270.0,55475,2547,11719.0,352.0,52238,2865,11777.0,316.0,51849,1967,11514.0,345.0,51382,1829,11446.0,349.0,51979,1682,,,
Grand Junction,Mesa,81505,3962.0,247.0,62340,7071,3657.0,206.0,63314,8774,3783.0,223.0,57518,8979,3894.0,239.0,55167,5943,3969.0,250.0,54808,7409,,,
Grand Junction,Mesa,81506,4833.0,239.0,61255,2960,4738.0,248.0,60913,2313,4895.0,270.0,56187,6123,4843.0,266.0,54368,5916,5021.0,231.0,48713,4996,,,
Clifton,Mesa,81520,5209.0,266.0,41328,4812,5260.0,259.0,36558,2584,5114.0,263.0,34954,2995,5425.0,292.0,35969,2824,5325.0,256.0,33816,2869,,,
Fruita,Mesa,81521,5475.0,242.0,59688,6290,5704.0,297.0,53537,6812,5558.0,296.0,54022,8316,5925.0,286.0,55674,5265,5978.0,307.0,55081,7964,,,
Gateway,Mesa,81522,0.0,12.0,-,**,0.0,12.0,-,**,13.0,21.0,-,**,12.0,21.0,-,**,10.0,18.0,-,**,,,
Glade Park,Mesa,81523,454.0,138.0,50517,35739,461.0,127.0,51280,27005,540.0,133.0,66167,31639,538.0,151.0,69451,20113,505.0,136.0,85635,21343,,,
Loma,Mesa,81524,839.0,146.0,76391,11884,790.0,150.0,75536,16832,785.0,175.0,73869,29135,763.0,173.0,69135,35902,805.0,210.0,68125,38069,,,
Mack,Mesa,81525,273.0,71.0,72841,27843,313.0,79.0,68250,20602,326.0,104.0,49135,23164,401.0,111.0,40104,14954,401.0,119.0,41556,18518,,,
Palisade,Mesa,81526,2343.0,220.0,55817,12992,2310.0,170.0,58768,7061,2283.0,180.0,61317,7825,2252.0,154.0,62819,5324,2160.0,160.0,63214,6625,402R-00695,"125 Peach Avenue, Unit C",Palisade
Palisade,Mesa,81526,2343.0,220.0,55817,12992,2310.0,170.0,58768,7061,2283.0,180.0,61317,7825,2252.0,154.0,62819,5324,2160.0,160.0,63214,6625,402R-00714,"528 Iowa Avenue, Units A & B",Palisade
Palisade,Mesa,81526,2343.0,220.0,55817,12992,2310.0,170.0,58768,7061,2283.0,180.0,61317,7825,2252.0,154.0,62819,5324,2160.0,160.0,63214,6625,402R-00711,1041 North River Road,Palisade
Whitewater,Mesa,81527,720.0,118.0,51458,26496,748.0,121.0,56204,23280,786.0,139.0,56250,19884,746.0,144.0,61304,7823,811.0,141.0,62088,16024,,,
Glenwood Springs,Garfield,81601,5850.0,314.0,63375,9593,5941.0,296.0,58954,4415,6140.0,373.0,61063,7389,6076.0,272.0,58134,4933,5951.0,305.0,61831,4585,402R-00189,1420 Devereux Road,Glenwood Springs
Glenwood Springs,Garfield,81601,5850.0,314.0,63375,9593,5941.0,296.0,58954,4415,6140.0,373.0,61063,7389,6076.0,272.0,58134,4933,5951.0,305.0,61831,4585,402R-00212,1030 Grand Avenue,Glenwood Springs
Glenwood Springs,Garfield,81601,5850.0,314.0,63375,9593,5941.0,296.0,58954,4415,6140.0,373.0,61063,7389,6076.0,272.0,58134,4933,5951.0,305.0,61831,4585,402R-00674,716 Grand Avenue,Glenwood Springs
Glenwood Springs,Garfield,81601,5850.0,314.0,63375,9593,5941.0,296.0,58954,4415,6140.0,373.0,61063,7389,6076.0,272.0,58134,4933,5951.0,305.0,61831,4585,402R-00174,2922 South Glen Avenue,Glenwood Springs
Glenwood Springs,Garfield,81601,5850.0,314.0,63375,9593,5941.0,296.0,58954,4415,6140.0,373.0,61063,7389,6076.0,272.0,58134,4933,5951.0,305.0,61831,4585,402R-00462,"216 6th Street, Suite A",Glenwood Springs
Glenwood Springs,Garfield,81601,5850.0,314.0,63375,9593,5941.0,296.0,58954,4415,6140.0,373.0,61063,7389,6076.0,272.0,58134,4933,5951.0,305.0,61831,4585,402R-00486,2150 Devereux Road,Glenwood Springs
Glenwood Springs,Garfield,81601,5850.0,314.0,63375,9593,5941.0,296.0,58954,4415,6140.0,373.0,61063,7389,6076.0,272.0,58134,4933,5951.0,305.0,61831,4585,402R-00742,51701 Highway 6 & 24,Glenwood Springs
Glenwood Springs,Garfield,81602,,,,,,,,,,,,,,,,,,,,,,,
Dinosaur,Moffat,81610,183.0,58.0,41705,37601,183.0,50.0,38250,13148,161.0,47.0,41023,10175,138.0,40.0,47500,16337,143.0,38.0,41458,14881,402R-00746,800 East 3rd Street,Dinosaur
Dinosaur,Moffat,81610,183.0,58.0,41705,37601,183.0,50.0,38250,13148,161.0,47.0,41023,10175,138.0,40.0,47500,16337,143.0,38.0,41458,14881,402R-00762,609 Brontosaurus Boulevard,Dinosaur
Dinosaur,Moffat,81610,183.0,58.0,41705,37601,183.0,50.0,38250,13148,161.0,47.0,41023,10175,138.0,40.0,47500,16337,143.0,38.0,41458,14881,402R-00699,420 East Brontosaurus Boulevard,Dinosaur
Aspen,Pitkin,81611,4378.0,343.0,66847,10057,4404.0,323.0,73426,10106,4327.0,319.0,70733,12105,4412.0,284.0,72191,9309,4426.0,314.0,71250,7822,402R-00752,"720 East Durant Avenue, Unit E-3",Aspen
Aspen,Pitkin,81611,4378.0,343.0,66847,10057,4404.0,323.0,73426,10106,4327.0,319.0,70733,12105,4412.0,284.0,72191,9309,4426.0,314.0,71250,7822,402R-00160,"710 East Durant Ave, Unit E-1",Aspen
Aspen,Pitkin,81611,4378.0,343.0,66847,10057,4404.0,323.0,73426,10106,4327.0,319.0,70733,12105,4412.0,284.0,72191,9309,4426.0,314.0,71250,7822,402R-00140,"520 East Cooper Avenue, Unit LL2 & LL3",Aspen
Aspen,Pitkin,81611,4378.0,343.0,66847,10057,4404.0,323.0,73426,10106,4327.0,319.0,70733,12105,4412.0,284.0,72191,9309,4426.0,314.0,71250,7822,402R-00209,409 East Hyman Avenue,Aspen
Aspen,Pitkin,81611,4378.0,343.0,66847,10057,4404.0,323.0,73426,10106,4327.0,319.0,70733,12105,4412.0,284.0,72191,9309,4426.0,314.0,71250,7822,402R-00585,"520 East Cooper Avenue, Suites 202A and 202B",Aspen
Aspen,Pitkin,81611,4378.0,343.0,66847,10057,4404.0,323.0,73426,10106,4327.0,319.0,70733,12105,4412.0,284.0,72191,9309,4426.0,314.0,71250,7822,402R-00487,"400 East Hyman Avenue, Unit A102",Aspen
Aspen,Pitkin,81611,4378.0,343.0,66847,10057,4404.0,323.0,73426,10106,4327.0,319.0,70733,12105,4412.0,284.0,72191,9309,4426.0,314.0,71250,7822,402R-00379,308 South Hunter Street,Aspen
Aspen,Pitkin,81612,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,11.0,-,**,0.0,11.0,-,**,,,
Snowmass Village,Pitkin,81615,1195.0,173.0,74848,16226,1201.0,189.0,80823,11250,1253.0,201.0,82816,28351,1261.0,199.0,81035,37116,1316.0,179.0,66082,30558,,,
Avon,Eagle,81620,3774.0,407.0,55488,7629,3687.0,341.0,54772,8539,3625.0,392.0,57215,10332,3685.0,348.0,56620,9937,3533.0,319.0,64716,14877,402R-00221,"041290 Highway 6, Unit #B5",Avon
Avon,Eagle,81620,3774.0,407.0,55488,7629,3687.0,341.0,54772,8539,3625.0,392.0,57215,10332,3685.0,348.0,56620,9937,3533.0,319.0,64716,14877,402R-00242,40690 Highway 6 Suite E-2,Avon
Avon,Eagle,81620,3774.0,407.0,55488,7629,3687.0,341.0,54772,8539,3625.0,392.0,57215,10332,3685.0,348.0,56620,9937,3533.0,319.0,64716,14877,402R-00226,"40814 Highway 6, Units C & D",Avon
